Unnamed: 0,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한,주소2,lat,lng
1076,한국전력,구리 제9 공영주차장,1,DC콤보,경기도,구리시,경기도 구리시 원수택로 43,제한없음,수택로 43(436 옥밭굴지하주차장),37.5959421792377,127.140803980053
1077,한국전력,구리지사,1,DC차데모+AC3상+DC콤보,경기도,구리시,경기도 구리시 안골로 31,제한없음,골로 31,37.5977386401711,127.134726748785
1078,한국전력,구리지사,2,DC차데모+AC3상+DC콤보,경기도,구리시,경기도 구리시 안골로 31,제한없음,골로 31,37.5977386401711,127.134726748785
1079,한국전력,구리지사,6,AC완속,경기도,구리시,경기도 구리시 안골로 31,제한없음,골로 31,37.5977386401711,127.134726748785
1080,한국전력,국립민속박물관(파주관),1,DC콤보,경기도,파주시,경기도 파주시 탄현면 헤이리로 30,제한없음,현면 헤이리로 30(법흥리 1631-3),37.7866695640463,126.693917877915
1081,한국전력,국립암센터,1,DC콤보,경기도,고양시,경기도 고양시 일산동구 일산로 323,제한없음,산동구 일산로 323(809 국립암센터),37.6632271940872,126.783397658661
1082,한국전력,국립암센터,2,DC콤보,경기도,고양시,경기도 고양시 일산동구 일산로 323,제한없음,산동구 일산로 323(809 국립암센터),37.6632271940872,126.783397658661
1086,한국전력,금촌공영주차장,1,DC콤보,경기도,파주시,경기도 파주시 명동길 39공영주차장,제한없음,동길 39공영주차장,37.7630421732312,126.772682173227
1087,한국전력,금촌공영주차장,2,DC콤보,경기도,파주시,경기도 파주시 명동길 39공영주차장,제한없음,동길 39공영주차장,37.7630421732312,126.772682173227
1112,한국전력,녹양환승 공영주차장,1,DC차데모+AC3상+DC콤보,경기도,의정부시,경기도 의정부시 녹양동 413,제한없음,녹양동 413,37.7608039253594,127.041997693667
1113,한국전력,녹양환승 공영주차장,2,DC콤보,경기도,의정부시,경기도 의정부시 녹양동 413,제한없음,녹양동 413,37.7608039253594,127.041997693667
1114,한국전력,녹양환승 공영주차장,3,DC콤보,경기도,의정부시,경기도 의정부시 녹양동 413,제한없음,녹양동 413,37.7608039253594,127.041997693667
1115,한국전력,농어촌공사 안성지사,1,DC차데모+AC3상+DC콤보,경기도,안성시,경기도 안성시 실왕길 5,제한없음,왕길 5,37.0255622067854,127.265997978475
1116,한국전력,농어촌공사 안성지사,2,DC차데모+AC3상+DC콤보,경기도,안성시,경기도 안성시 실왕길 5,제한없음,왕길 5,37.0255622067854,127.265997978475
1117,한국전력,농어촌공사 파주·고양지사,1,DC차데모+AC3상+DC콤보,경기도,파주시,경기도 파주시 중앙로 240,제한없음,앙로 240,37.7580393901871,126.779271780752
1119,한국전력,능곡주민센터,1,DC차데모+AC3상+DC콤보,경기도,고양시,경기도 고양시 덕양구 토당로 83,제한없음,양구 토당로 83,37.6226923664075,126.81803226843
1122,한국전력,능평도서관,1,DC콤보,경기도,광주시,경기도 광주시 오포읍 창뜰아랫길 6,제한없음,포읍 창뜰아랫길 6(318-1 능평리복합문화시설),37.3502824657093,127.166863342357
1125,한국전력,대야 제3공영주차장,1,DC차데모+AC3상+DC콤보,경기도,시흥시,경기도 시흥시 대야동 528-3,제한없음,야동 528-3,37.4426332328798,126.788998465953
1129,한국전력,동구동주민센터,1,DC콤보,경기도,구리시,경기도 구리시 동구릉로148번길 25,제한없음,구릉로148번길 25(699-1 동구동주민센터),37.6117349188927,127.13934927029
1144,한국전력,롯데마트 안산점,1,DC콤보,경기도,안산시,경기도 안산시 상록구 항가울로 422,제한없음,록구 항가울로 422(590 롯데마트),37.3180950426977,126.846653522411
1151,한국전력,문원체육공원,1,DC콤보,경기도,과천시,경기도 과천시 문원로 56,제한없음,원로 56(20 문원체육공원),37.4279224049052,127.003661830825
1152,한국전력,문원체육공원,2,DC콤보,경기도,과천시,경기도 과천시 문원로 56,제한없음,원로 56(20 문원체육공원),37.4279224049052,127.003661830825
1154,한국전력,백석생활체육공원,1,DC콤보,경기도,양주시,경기도 양주시 백석읍 백은로 185,제한없음,석읍 백은로 185,37.8132977692474,126.983377713228
1155,한국전력,백석천 지하1 공영주차장,1,DC콤보,경기도,의정부시,경기도 의정부시 시민로 12,제한없음,시민로 12(의정부동 489),37.7375816349777,127.036373786415
1156,한국전력,백석천 지하2 공영주차장,1,DC콤보,경기도,의정부시,경기도 의정부시 시민로19번길 13,제한없음,시민로19번길 13(의정부동 488),37.7386919024333,127.035776552447
1165,한국전력,사이동 커뮤니센터,1,DC콤보,경기도,안산시,경기도 안산시 상록구 선진로 92,제한없음,록구 선진로 92,37.2787415508862,126.852233598644
1167,한국전력,상면사무소,1,DC차데모+AC3상+DC콤보,경기도,가평군,경기도 가평군 상면 청군로 1105지상주차장,제한없음,면 청군로 1105지상주차장,37.8046973109167,127.356794869116
1172,한국전력,서수원지사,1,DC차데모+AC3상+DC콤보,경기도,수원시,경기도 수원시 권선구 호매실로 46-82,제한없음,선구 호매실로 46-82,37.2579060644672,126.96923801352
1173,한국전력,서수원지사,2,DC차데모+AC3상+DC콤보,경기도,수원시,경기도 수원시 권선구 호매실로 46-82,제한없음,선구 호매실로 46-82,37.2579060644672,126.96923801352
1177,한국전력,서울대공원,1,DC콤보,경기도,과천시,경기도 과천시 대공원광장로 102,제한없음,공원광장로 102(159-1 서울대공원),37.4364522885613,127.01389757579
1178,한국전력,서울대공원,2,DC콤보,경기도,과천시,경기도 과천시 대공원광장로 102,제한없음,공원광장로 102(159-1 서울대공원),37.4364522885613,127.01389757579
1179,한국전력,서울대공원,3,DC콤보,경기도,과천시,경기도 과천시 대공원광장로 102,제한없음,공원광장로 102(159-1 서울대공원),37.4364522885613,127.01389757579
1180,한국전력,서울대공원,4,DC콤보,경기도,과천시,경기도 과천시 대공원광장로 102,제한없음,공원광장로 102(159-1 서울대공원),37.4364522885613,127.01389757579
1181,한국전력,서울대공원,5,DC콤보,경기도,과천시,경기도 과천시 대공원광장로 102,제한없음,공원광장로 102(159-1 서울대공원),37.4364522885613,127.01389757579
1182,한국전력,서울대공원,6,DC콤보,경기도,과천시,경기도 과천시 대공원광장로 102,제한없음,공원광장로 102(159-1 서울대공원),37.4364522885613,127.01389757579
1183,한국전력,서울대공원,7,DC콤보,경기도,과천시,경기도 과천시 대공원광장로 102,제한없음,공원광장로 102(159-1 서울대공원),37.4364522885613,127.01389757579
1184,한국전력,서울대공원,8,DC콤보,경기도,과천시,경기도 과천시 대공원광장로 102,제한없음,공원광장로 102(159-1 서울대공원),37.4364522885613,127.01389757579
1187,한국전력,서종면사무소,1,DC차데모+AC3상+DC콤보,경기도,양평군,경기도 양평군 서종면 북한강로 777,제한없음,종면 북한강로 777,37.6065836167704,127.348712104722
1191,한국전력,설악면사무소,1,DC차데모+AC3상+DC콤보,경기도,가평군,경기도 가평군 설악면 한서로 8지상주차장,제한없음,악면 한서로 8지상주차장,37.6761945931468,127.494690216687
1207,한국전력,송추 제2주차장,1,DC콤보,경기도,양주시,경기도 양주시 장흥면 호국로550번길 113-10,제한없음,흥면 호국로550번길 113-10(울대리 416-4),37.7155915033767,126.980642524077
1208,한국전력,수원구치소,1,DC콤보,경기도,수원시,경기도 수원시 팔달구 팔달문로 176,제한없음,달구 팔달문로 176(우만동 182),0,0
1209,한국전력,수원구치소,2,DC콤보,경기도,수원시,경기도 수원시 팔달구 팔달문로 176,제한없음,달구 팔달문로 176(우만동 182),0,0
1211,한국전력,수원시상수도사업소,1,DC콤보,경기도,수원시,경기도 수원시 장안구 광교산로 119,제한없음,안구 광교산로 119(하광교동 416-1),37.3002214008622,127.027924501868
1212,한국전력,수원시청,1,DC차데모+AC3상+DC콤보,경기도,수원시,경기도 수원시 팔달구 효원로 241,제한없음,달구 효원로 241,37.2634535000704,127.028662073932
1213,한국전력,수원시청,2,DC차데모+AC3상+DC콤보,경기도,수원시,경기도 수원시 팔달구 효원로 241,제한없음,달구 효원로 241,37.2634535000704,127.028662073932
1214,한국전력,수원시청소년문화센터,1,DC차데모+AC3상+DC콤보,경기도,수원시,경기도 수원시 팔달구 권광로 293,제한없음,달구 권광로 293,37.2736407826823,127.035269711412
1215,한국전력,수원시청소년문화센터,2,DC차데모+AC3상+DC콤보,경기도,수원시,경기도 수원시 팔달구 권광로 293,제한없음,달구 권광로 293,37.2736407826823,127.035269711412
1216,한국전력,수원월드컵경기장,1,DC콤보,경기도,수원시,경기도 수원시 팔달구 월드컵로 310,제한없음,달구 월드컵로 310,37.286422902089,127.035966613143
1217,한국전력,수원월드컵경기장,2,DC콤보,경기도,수원시,경기도 수원시 팔달구 월드컵로 310,제한없음,달구 월드컵로 310,37.286422902089,127.035966613143
1218,한국전력,수원유통센터,1,DC차데모+AC3상+DC콤보,경기도,수원시,경기도 수원시 권선구 서부로 1937,제한없음,선구 서부로 1937,37.283010817525,126.966701882092
1219,한국전력,수원유통센터,2,DC차데모+AC3상+DC콤보,경기도,수원시,경기도 수원시 권선구 서부로 1937,제한없음,선구 서부로 1937,37.283010817525,126.966701882092
1220,한국전력,시청 입구 주차장,1,DC차데모+AC3상+DC콤보,경기도,시흥시,경기도 시흥시 시청로 20,제한없음,청로 20,37.3804222348831,126.804065215967
1222,한국전력,시흥지사,1,DC콤보,경기도,시흥시,경기도 시흥시 은계중앙로 255,제한없음,계중앙로 255,37.4467423781879,126.803195688211
1226,한국전력,신세계 의정부점,1,DC콤보,경기도,의정부시,경기도 의정부시 평화로 525신세계 의정부점,제한없음,평화로 525신세계 의정부점,37.7379901517646,127.045879450143
1227,한국전력,신세계 의정부점,2,DC콤보,경기도,의정부시,경기도 의정부시 평화로 525신세계 의정부점,제한없음,평화로 525신세계 의정부점,37.7379901517646,127.045879450143
1230,한국전력,아쿠아플라넷,1,DC콤보,경기도,고양시,경기도 고양시 일산서구 한류월드로 282,제한없음,산서구 한류월드로 282(아쿠아플라넷 일산),37.6638370064764,126.755610069496
1231,한국전력,아쿠아플라넷,2,DC콤보,경기도,고양시,경기도 고양시 일산서구 한류월드로 282,제한없음,산서구 한류월드로 282(아쿠아플라넷 일산),37.6638370064764,126.755610069496
1233,한국전력,안산지사,1,DC차데모+AC3상+DC콤보,경기도,안산시,경기도 안산시 단원구 원고잔로 25,제한없음,원구 원고잔로 25,37.3206784941713,126.827363568936
1234,한국전력,안산지사,2,DC차데모+AC3상+DC콤보,경기도,안산시,경기도 안산시 단원구 원고잔로 25,제한없음,원구 원고잔로 25,37.3206784941713,126.827363568936
1235,한국전력,안산지사,9,AC완속,경기도,안산시,경기도 안산시 단원구 원고잔로 25,제한없음,원구 원고잔로 25,37.3206784941713,126.827363568936
1236,한국전력,안산지사,10,AC완속,경기도,안산시,경기도 안산시 단원구 원고잔로 25,제한없음,원구 원고잔로 25,37.3206784941713,126.827363568936
1237,한국전력,안성지사,1,DC차데모+AC3상+DC콤보,경기도,안성시,경기도 안성시 내혜홀1길 14,제한없음,혜홀1길 14,37.0076520782925,127.264891436981
1240,한국전력,약산골식당,1,DC콤보,경기도,안성시,경기도 안성시 인지1길 20,제한없음,지1길 20(인지동 461),37.0049223715238,127.265969867474
1241,한국전력,양주문화예술회관,1,DC콤보,경기도,양주시,경기도 양주시 광적면 부흥로618번길 303,제한없음,적면 부흥로618번길 303,37.8124996903569,126.972307162168
1242,한국전력,양주문화예술회관,2,DC콤보,경기도,양주시,경기도 양주시 광적면 부흥로618번길 303,제한없음,적면 부흥로618번길 303,37.8124996903569,126.972307162168
1243,한국전력,양주시청,1,DC차데모+AC3상+DC콤보,경기도,양주시,경기도 양주시 부흥로 1533,제한없음,흥로 1533(남방동 1-1),37.7853531350697,127.044913116967
1244,한국전력,양주시청,2,DC차데모+AC3상+DC콤보,경기도,양주시,경기도 양주시 부흥로 1533,제한없음,흥로 1533(남방동 1-1),37.7853531350697,127.044913116967
1246,한국전력,양평만남의광장 전기차충전소,1,DC콤보,경기도,양평군,경기도 양평군 양서면 경강로 954,제한없음,서면 경강로 954(대심리 204-13),37.5083505133824,127.393561204977
