Unnamed: 0,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한
5836,에버온,경기화성 우방아이유쉘1단지101동,1,AC완속,경기도,화성시,경기도 화성시 봉담읍 수영로 60-10101동 B1 B69기둥,제한없음
5837,에버온,경기화성 우방아이유쉘1단지101동,2,AC완속,경기도,화성시,경기도 화성시 봉담읍 수영로 60-10101동 B1 B69기둥,제한없음
5838,에버온,경기화성 우방아이유쉘1단지101동,3,AC완속,경기도,화성시,경기도 화성시 봉담읍 수영로 60-10101동 B1 B69기둥,제한없음
5839,에버온,경기화성 우방아이유쉘1단지104동,1,AC완속,경기도,화성시,경기도 화성시 봉담읍 수영로 60-10104동 B1 C54기둥,제한없음
5840,에버온,경기화성 우방아이유쉘1단지104동,2,AC완속,경기도,화성시,경기도 화성시 봉담읍 수영로 60-10104동 B1 C54기둥,제한없음
5841,에버온,경기화성 한신더휴아파트2212동,1,AC완속,경기도,화성시,경기도 화성시 동탄순환대로20길 702212동 지하2층 B62,제한없음
5842,에버온,경기화성 한신더휴아파트2212동,2,AC완속,경기도,화성시,경기도 화성시 동탄순환대로20길 702212동 지하2층 B62,제한없음
5843,에버온,경기화성 한신더휴아파트2212동,3,AC완속,경기도,화성시,경기도 화성시 동탄순환대로20길 702212동 지하2층 B62,제한없음
5844,에버온,경기화성 한신더휴아파트2212동,4,AC완속,경기도,화성시,경기도 화성시 동탄순환대로20길 702212동 지하2층 B62,제한없음
5845,에버온,경기화성 한신더휴아파트2212동,5,AC완속,경기도,화성시,경기도 화성시 동탄순환대로20길 702212동 지하2층 B62,제한없음
5846,에버온,경기화성 한신더휴아파트2218동,1,AC완속,경기도,화성시,경기도 화성시 동탄순환대로20길 702218동 지하1층 Y35,제한없음
5847,에버온,경기화성 한신더휴아파트2218동,2,AC완속,경기도,화성시,경기도 화성시 동탄순환대로20길 702218동 지하1층 Y35,제한없음
5848,에버온,경기화성 한신더휴아파트2218동,3,AC완속,경기도,화성시,경기도 화성시 동탄순환대로20길 702218동 지하1층 Y35,제한없음
5849,에버온,경기화성 한신더휴아파트2218동,4,AC완속,경기도,화성시,경기도 화성시 동탄순환대로20길 702218동 지하1층 Y35,제한없음
5850,에버온,경기화성 한신더휴아파트2218동,5,AC완속,경기도,화성시,경기도 화성시 동탄순환대로20길 702218동 지하1층 Y35,제한없음
5851,에버온,경기화성 화성골프랜드,1,AC완속,경기도,화성시,경기도 화성시 향남읍 발안만세길 163-121F 실내주차장 입구 오른쪽,제한없음
5852,에버온,고덕면행정복지센터,1,AC완속,경기도,평택시,경기도 평택시 고덕로 283(1693-1139 고덕면사무소),제한없음
5853,에버온,고삼면사무소,1,AC완속,경기도,안성시,경기도 안성시 고삼면 고삼호수로 21(287-11 고삼면사무소),제한없음
5854,에버온,고양 어울림마을동신2차아파트,1,AC완속,경기도,고양시,경기도 고양시 덕양구 고양대로1384번길 53(성사동 724),제한없음
5855,에버온,고양 어울림마을동신2차아파트,2,AC완속,경기도,고양시,경기도 고양시 덕양구 고양대로1384번길 53(성사동 724),제한없음
5856,에버온,고양 어울림마을동신2차아파트,3,AC완속,경기도,고양시,경기도 고양시 덕양구 고양대로1384번길 53(성사동 724),제한없음
5857,에버온,고양 푸른마을5단지풍림아이원아파트,1,AC완속,경기도,고양시,경기도 고양시 덕양구 푸른마을로 56고양 푸른마을5단지풍림아이원아파트(고양동 730),제한없음
5858,에버온,고양 푸른마을5단지풍림아이원아파트,2,AC완속,경기도,고양시,경기도 고양시 덕양구 푸른마을로 56고양 푸른마을5단지풍림아이원아파트(고양동 730),제한없음
5859,에버온,고양 푸른마을5단지풍림아이원아파트,4,AC완속,경기도,고양시,경기도 고양시 덕양구 푸른마을로 56고양 푸른마을5단지풍림아이원아파트(고양동 730),제한없음
5860,에버온,고양시위시티휴먼빌아파트,1,AC완속,경기도,고양시,"경기도 고양시 일산동구 위시티2로11번길 11 (식사동, 위시티 휴먼빌)",제한없음
5861,에버온,고양시위시티휴먼빌아파트,2,AC완속,경기도,고양시,"경기도 고양시 일산동구 위시티2로11번길 11 (식사동, 위시티 휴먼빌)",제한없음
5862,에버온,고양시위시티휴먼빌아파트,3,AC완속,경기도,고양시,"경기도 고양시 일산동구 위시티2로11번길 11 (식사동, 위시티 휴먼빌)",제한없음
5863,에버온,고양시푸른마을7단지아파트,1,AC완속,경기도,고양시,"경기도 고양시 덕양구 푸른마을로 37(고양동, 푸른마을7단지아파트)",제한없음
5864,에버온,고양시푸른마을7단지아파트,2,AC완속,경기도,고양시,"경기도 고양시 덕양구 푸른마을로 37(고양동, 푸른마을7단지아파트)",제한없음
5865,에버온,고양일산 두산위브센티움,1,AC완속,경기도,고양시,경기도 고양시 일산동구 일산로 78 (백석동)지하3층 기둥09,제한없음
5866,에버온,고양일산 두산위브센티움,2,AC완속,경기도,고양시,경기도 고양시 일산동구 일산로 78 (백석동)지하3층 기둥09,제한없음
5867,에버온,고양일산 숲속마을5단지아이파크501동,1,AC완속,경기도,고양시,"경기도 고양시 일산동구 숲속마을1로 87 (풍동, 숲속마을5단지아파트)지하1층 G12기둥(풍동 1267)",제한없음
5868,에버온,고양일산 숲속마을5단지아이파크501동,2,AC완속,경기도,고양시,"경기도 고양시 일산동구 숲속마을1로 87 (풍동, 숲속마을5단지아파트)지하1층 G12기둥(풍동 1267)",제한없음
5869,에버온,고양일산 숲속마을5단지아이파크505동,1,AC완속,경기도,고양시,"경기도 고양시 일산동구 숲속마을1로 87 (풍동, 숲속마을5단지아파트)지하1층 R58기둥(풍동 1267)",제한없음
5870,에버온,고양일산 숲속마을5단지아이파크506동,1,AC완속,경기도,고양시,"경기도 고양시 일산동구 숲속마을1로 87 (풍동, 숲속마을5단지아파트)지하1층 B61, B62기둥 뒷쪽기둥(풍동 1267)",제한없음
5871,에버온,고양일산 숲속마을5단지아이파크506동,2,AC완속,경기도,고양시,"경기도 고양시 일산동구 숲속마을1로 87 (풍동, 숲속마을5단지아파트)지하1층 B61, B62기둥 뒷쪽기둥(풍동 1267)",제한없음
5872,에버온,고양일산 숲속마을5단지아이파크508동,1,AC완속,경기도,고양시,"경기도 고양시 일산동구 숲속마을1로 87 (풍동, 숲속마을5단지아파트)지하1층 Y51기둥(풍동 1267)",제한없음
5873,에버온,고촌등촌마을청구아파트,1,AC완속,경기도,김포시,경기도 김포시 고촌읍 인향로 16 (등촌마을청구아파트),제한없음
5874,에버온,고촌숲속마을 대우아파트,1,AC완속,경기도,김포시,경기도 김포시 고촌읍 고송로 17 (숲속마을대우아파트),제한없음
5875,에버온,고촌숲속마을 대우아파트,2,AC완속,경기도,김포시,경기도 김포시 고촌읍 고송로 17 (숲속마을대우아파트),제한없음
5876,에버온,고촌숲속마을 대우아파트,3,AC완속,경기도,김포시,경기도 김포시 고촌읍 고송로 17 (숲속마을대우아파트),제한없음
5877,에버온,고촌숲속마을 대우아파트,4,AC완속,경기도,김포시,경기도 김포시 고촌읍 고송로 17 (숲속마을대우아파트),제한없음
5878,에버온,고촌숲속마을 대우아파트,5,AC완속,경기도,김포시,경기도 김포시 고촌읍 고송로 17 (숲속마을대우아파트),제한없음
5879,에버온,고촌숲속마을 대우아파트,6,AC완속,경기도,김포시,경기도 김포시 고촌읍 고송로 17 (숲속마을대우아파트),제한없음
5880,에버온,공도읍사무소,1,AC완속,경기도,안성시,경기도 안성시 공도읍 공도4로 8(793-1 공도읍사무소),제한없음
5881,에버온,과림동주민센터,1,AC완속,경기도,시흥시,경기도 시흥시 금오로 383(490-11 과림동주민센터),제한없음
5882,에버온,광교 휴먼시아 32단지,1,AC완속,경기도,수원시,"경기도 수원시 영통구 광교중앙로 247 (하동, 휴먼시아아파트)B주차장 12번 기둥",제한없음
5883,에버온,광교 휴먼시아 32단지,2,AC완속,경기도,수원시,"경기도 수원시 영통구 광교중앙로 247 (하동, 휴먼시아아파트)B주차장 12번 기둥",제한없음
5884,에버온,광교 휴먼시아 32단지,3,AC완속,경기도,수원시,"경기도 수원시 영통구 광교중앙로 247 (하동, 휴먼시아아파트)B주차장 12번 기둥",제한없음
5885,에버온,광교 휴먼시아 32단지,4,AC완속,경기도,수원시,"경기도 수원시 영통구 광교중앙로 247 (하동, 휴먼시아아파트)B주차장 12번 기둥",제한없음
5886,에버온,광교 휴먼시아 41단지,1,AC완속,경기도,용인시,"경기도 용인시 수지구 광교마을로 90 (상현동, 광교마을휴먼시아41단지)4106동 부근 B003 기둥",제한없음
5887,에버온,광교 휴먼시아 41단지,2,AC완속,경기도,용인시,"경기도 용인시 수지구 광교마을로 90 (상현동, 광교마을휴먼시아41단지)4106동 부근 B003 기둥",제한없음
5888,에버온,광교산자이아파트101동,1,AC완속,경기도,용인시,"경기도 용인시 수지구 신봉2로 93 (신봉동, 광교산자이)101동 B2 08기둥",제한없음
5889,에버온,광교산자이아파트101동,2,AC완속,경기도,용인시,"경기도 용인시 수지구 신봉2로 93 (신봉동, 광교산자이)101동 B2 08기둥",제한없음
5890,에버온,광교산자이아파트102동,1,AC완속,경기도,용인시,"경기도 용인시 수지구 신봉2로 93 (신봉동, 광교산자이)102동 B2 19기둥",제한없음
5891,에버온,광교산자이아파트102동,2,AC완속,경기도,용인시,"경기도 용인시 수지구 신봉2로 93 (신봉동, 광교산자이)102동 B2 19기둥",제한없음
5892,에버온,광교산자이아파트102동,3,AC완속,경기도,용인시,"경기도 용인시 수지구 신봉2로 93 (신봉동, 광교산자이)102동 B2 19기둥",제한없음
5893,에버온,광교자연앤자이3단지1,1,AC완속,경기도,수원시,"경기도 수원시 영통구 도청로17번길 23 (이의동, 자연앤자이)",제한없음
5894,에버온,광교자연앤자이3단지1,2,AC완속,경기도,수원시,"경기도 수원시 영통구 도청로17번길 23 (이의동, 자연앤자이)",제한없음
5895,에버온,광교자연앤자이3단지1,3,AC완속,경기도,수원시,"경기도 수원시 영통구 도청로17번길 23 (이의동, 자연앤자이)",제한없음
5896,에버온,광교자연앤자이3단지2,1,AC완속,경기도,수원시,"경기도 수원시 영통구 도청로17번길 23 (이의동, 자연앤자이)",제한없음
5897,에버온,광교자연앤자이3단지2,2,AC완속,경기도,수원시,"경기도 수원시 영통구 도청로17번길 23 (이의동, 자연앤자이)",제한없음
5898,에버온,광교자연앤자이3단지2,3,AC완속,경기도,수원시,"경기도 수원시 영통구 도청로17번길 23 (이의동, 자연앤자이)",제한없음
5899,에버온,광교파크자이더테라스8904동,1,AC완속,경기도,수원시,"경기도 수원시 영통구 웰빙타운로 130 (이의동, 광교파크자이더테라스)8904동 3.4라인 B1 기둥07",제한없음
5900,에버온,광교파크자이더테라스8904동,2,AC완속,경기도,수원시,"경기도 수원시 영통구 웰빙타운로 130 (이의동, 광교파크자이더테라스)8904동 3.4라인 B1 기둥07",제한없음
5901,에버온,광교파크자이더테라스8906동,1,AC완속,경기도,수원시,"경기도 수원시 영통구 웰빙타운로 130 (이의동, 광교파크자이더테라스)8906동 1,2라인 B1 기둥옆",제한없음
5902,에버온,광교파크자이더테라스8906동,2,AC완속,경기도,수원시,"경기도 수원시 영통구 웰빙타운로 130 (이의동, 광교파크자이더테라스)8906동 1,2라인 B1 기둥옆",제한없음
5903,에버온,광명 쌍마한신아파트,1,AC완속,경기도,광명시,"경기도 광명시 철산로 13-12 (철산동, 쌍마한신아파트)",제한없음
5904,에버온,광명 쌍마한신아파트,2,AC완속,경기도,광명시,"경기도 광명시 철산로 13-12 (철산동, 쌍마한신아파트)",제한없음
5905,에버온,광명역세권휴먼시아5단지501동,1,AC완속,경기도,광명시,"경기도 광명시 서원로 13 (소하동, 광명역세권휴먼시아)501동 C-50기둥",제한없음
5906,에버온,광명역세권휴먼시아5단지501동,2,AC완속,경기도,광명시,"경기도 광명시 서원로 13 (소하동, 광명역세권휴먼시아)501동 C-50기둥",제한없음
5907,에버온,광명역세권휴먼시아5단지501동,3,AC완속,경기도,광명시,"경기도 광명시 서원로 13 (소하동, 광명역세권휴먼시아)501동 C-50기둥",제한없음
