운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용가능시간,이용자 제한,급속충전량,비고,주소2
제주전기자동차서비스,외도1차부영아파트,1,DC차데모+DC콤보,제주특별자치도,제주시,제주특별자치도 제주시 우정로11길 18,24시간 이용가능,제한없음,,,우정로11길 18
제주전기자동차서비스,우도119지역센터,1,AC완속,제주특별자치도,제주시,제주특별자치도 제주시 우도면 우도로 109,24시간 이용가능,제한없음,,,우도면 우도로 109
제주전기자동차서비스,우도119지역센터,2,AC완속,제주특별자치도,제주시,제주특별자치도 제주시 우도면 우도로 109,24시간 이용가능,제한없음,,,우도면 우도로 109
제주전기자동차서비스,우도고래펜션,1,AC완속,제주특별자치도,제주시,제주특별자치도 제주시 우도면 하고수길 64,24시간 이용가능,제한없음,,,우도면 하고수길 64
제주전기자동차서비스,우도고래펜션,2,AC완속,제주특별자치도,제주시,제주특별자치도 제주시 우도면 하고수길 64,24시간 이용가능,제한없음,,,우도면 하고수길 64
제주전기자동차서비스,우리들국수,1,AC완속,제주특별자치도,서귀포시,제주특별자치도 서귀포시 섭지코지로 63,24시간 이용가능,제한없음,,, 섭지코지로 63
제주전기자동차서비스,워시엔조이 제주안덕사계점,1,AC완속,제주특별자치도,서귀포시,제주특별자치도 서귀포시 안덕면 산방로 244,24시간 이용가능,제한없음,,, 안덕면 산방로 244
제주전기자동차서비스,워시엔조이 제주안덕사계점,2,AC완속,제주특별자치도,서귀포시,제주특별자치도 서귀포시 안덕면 산방로 244,24시간 이용가능,제한없음,,, 안덕면 산방로 244
제주전기자동차서비스,워시존 연북로점,1,DC차데모+DC콤보,제주특별자치도,제주시,제주특별자치도 제주시 연북로 724,24시간 이용가능,제한없음,,,연북로 724
제주전기자동차서비스,월림리 마을회관,1,AC완속,제주특별자치도,제주시,제주특별자치도 제주시 한림읍 월림7길 2,24시간 이용가능,제한없음,,,한림읍 월림7길 2
제주전기자동차서비스,유드림마트 오라점,1,DC차데모+DC콤보,제주특별자치도,제주시,제주특별자치도 제주시 사평6길 4,24시간 이용가능,제한없음,,,사평6길 4
제주전기자동차서비스,이루다펜션,1,DC차데모+DC콤보,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 평화로 225이루다펜션,24시간 이용가능,제한없음,,, 대정읍 평화로 225이루다펜션
제주전기자동차서비스,이루다펜션,2,DC차데모+DC콤보,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 평화로 225이루다펜션,24시간 이용가능,제한없음,,, 대정읍 평화로 225이루다펜션
제주전기자동차서비스,이루다펜션,3,DC차데모+DC콤보,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 평화로 225이루다펜션,24시간 이용가능,제한없음,,, 대정읍 평화로 225이루다펜션
제주전기자동차서비스,일품순두부 봉개점,1,DC차데모+DC콤보,제주특별자치도,제주시,제주특별자치도 제주시 번영로 430일품순두부 봉개점,24시간 이용가능,제한없음,,,번영로 430일품순두부 봉개점
제주전기자동차서비스,일품순두부 봉개점,2,DC차데모+DC콤보,제주특별자치도,제주시,제주특별자치도 제주시 번영로 430일품순두부 봉개점,24시간 이용가능,제한없음,,,번영로 430일품순두부 봉개점
제주전기자동차서비스,저지리498맛나게드시게,1,AC완속,제주특별자치도,제주시,제주특별자치도 제주시 한경면 중산간서로 3793(저지리 498),24시간 이용가능,제한없음,,,한경면 중산간서로 3793(저지리 498)
제주전기자동차서비스,저지리498맛나게드시게,2,AC완속,제주특별자치도,제주시,제주특별자치도 제주시 한경면 중산간서로 3793(저지리 498),24시간 이용가능,제한없음,,,한경면 중산간서로 3793(저지리 498)
제주전기자동차서비스,저청중학교,1,AC완속,제주특별자치도,제주시,제주특별자치도 제주시 한경면 중산간서로 3590,09:00~18:00,제한없음,,,한경면 중산간서로 3590
제주전기자동차서비스,저청초등학교,1,AC완속,제주특별자치도,제주시,제주특별자치도 제주시 한경면 중산간서로 3591,09:00~18:00,제한없음,,,한경면 중산간서로 3591
제주전기자동차서비스,전복마시문어마시,1,AC완속,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 환해장성로 489,24시간 이용가능,제한없음,,, 성산읍 환해장성로 489
제주전기자동차서비스,정원파인즈18차,1,AC완속,제주특별자치도,제주시,제주특별자치도 제주시 구산로 32(아라일동 2409-2),24시간 이용가능,제한없음,,,구산로 32(아라일동 2409-2)
제주전기자동차서비스,정원파인즈18차,2,AC완속,제주특별자치도,제주시,제주특별자치도 제주시 구산로 32(아라일동 2409-2),24시간 이용가능,제한없음,,,구산로 32(아라일동 2409-2)
제주전기자동차서비스,정원파인즈18차,3,AC완속,제주특별자치도,제주시,제주특별자치도 제주시 구산로 32(아라일동 2409-2),24시간 이용가능,제한없음,,,구산로 32(아라일동 2409-2)
제주전기자동차서비스,정원파인즈18차,4,AC완속,제주특별자치도,제주시,제주특별자치도 제주시 구산로 32(아라일동 2409-2),24시간 이용가능,제한없음,,,구산로 32(아라일동 2409-2)
제주전기자동차서비스,정원파인즈18차,5,AC완속,제주특별자치도,제주시,제주특별자치도 제주시 구산로 32(아라일동 2409-2),24시간 이용가능,제한없음,,,구산로 32(아라일동 2409-2)
제주전기자동차서비스,정인빌리지,1,DC차데모+DC콤보,제주특별자치도,서귀포시,제주특별자치도 서귀포시 안덕면 동광로 95-1정인빌리지,24시간 이용가능,제한없음,,, 안덕면 동광로 95-1정인빌리지
제주전기자동차서비스,제갈양,1,AC완속,제주특별자치도,제주시,제주특별자치도 제주시 한림읍 한림로 155,24시간 이용가능,제한없음,,,한림읍 한림로 155
제주전기자동차서비스,제갈양,2,AC완속,제주특별자치도,제주시,제주특별자치도 제주시 한림읍 한림로 155,24시간 이용가능,제한없음,,,한림읍 한림로 155
제주전기자동차서비스,제이디피 모터스 애월점,1,AC완속,제주특별자치도,제주시,제주특별자치도 제주시 애월읍 일주서로 6197,24시간 이용가능,제한없음,,,애월읍 일주서로 6197
제주전기자동차서비스,제주 애월버스회차지,1,DC콤보,제주특별자치도,제주시,제주특별자치도 제주시 애월읍 수산리 444-1,24시간 이용가능,제한없음,,,애월읍 수산리 444-1
제주전기자동차서비스,제주 애월버스회차지,2,DC콤보,제주특별자치도,제주시,제주특별자치도 제주시 애월읍 수산리 444-1,24시간 이용가능,제한없음,,,애월읍 수산리 444-1
제주전기자동차서비스,제주 애월버스회차지,3,DC콤보,제주특별자치도,제주시,제주특별자치도 제주시 애월읍 수산리 444-1,24시간 이용가능,제한없음,,,애월읍 수산리 444-1
제주전기자동차서비스,제주 애월버스회차지,4,DC콤보,제주특별자치도,제주시,제주특별자치도 제주시 애월읍 수산리 444-1,24시간 이용가능,제한없음,,,애월읍 수산리 444-1
제주전기자동차서비스,제주 애월버스회차지,5,DC콤보,제주특별자치도,제주시,제주특별자치도 제주시 애월읍 수산리 444-1,24시간 이용가능,제한없음,,,애월읍 수산리 444-1
제주전기자동차서비스,제주 애월버스회차지,6,DC콤보,제주특별자치도,제주시,제주특별자치도 제주시 애월읍 수산리 444-1,24시간 이용가능,제한없음,,,애월읍 수산리 444-1
제주전기자동차서비스,제주감귤박물관,1,AC완속,제주특별자치도,서귀포시,제주특별자치도 서귀포시 효돈순환로 441,24시간 이용가능,제한없음,,, 효돈순환로 441
제주전기자동차서비스,제주감귤박물관,2,AC완속,제주특별자치도,서귀포시,제주특별자치도 서귀포시 효돈순환로 441,24시간 이용가능,제한없음,,, 효돈순환로 441
제주전기자동차서비스,제주공감게스트하우스,1,AC완속,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 일과대수로27번길 35,24시간 이용가능,제한없음,,, 대정읍 일과대수로27번길 35
제주전기자동차서비스,제주공감게스트하우스,2,AC완속,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 일과대수로27번길 35,24시간 이용가능,제한없음,,, 대정읍 일과대수로27번길 35
제주전기자동차서비스,제주광어천국,1,AC완속,제주특별자치도,제주시,제주특별자치도 제주시 한림읍 한림로 332-1,09:00~18:00,제한없음,,,한림읍 한림로 332-1
제주전기자동차서비스,제주교육박물관,1,AC완속,제주특별자치도,제주시,제주특별자치도 제주시 오복4길 25주차장 안쪽(이도2동 539-14),24시간 이용가능,제한없음,,,오복4길 25주차장 안쪽(이도2동 539-14)
제주전기자동차서비스,제주교육박물관,2,AC완속,제주특별자치도,제주시,제주특별자치도 제주시 오복4길 25주차장 안쪽(이도2동 539-14),24시간 이용가능,제한없음,,,오복4길 25주차장 안쪽(이도2동 539-14)
제주전기자동차서비스,제주글램핑 무한자미향,1,AC완속,제주특별자치도,제주시,제주특별자치도 제주시 구좌읍 중산간동로 1921,24시간 이용가능,제한없음,,내부공사로 인한 임시 운영 중지,구좌읍 중산간동로 1921
제주전기자동차서비스,제주글램핑 무한자미향,2,AC완속,제주특별자치도,제주시,제주특별자치도 제주시 구좌읍 중산간동로 1921,24시간 이용가능,제한없음,,내부공사로 인한 임시 운영 중지,구좌읍 중산간동로 1921
제주전기자동차서비스,제주글램핑 무한자미향,3,AC완속,제주특별자치도,제주시,제주특별자치도 제주시 구좌읍 중산간동로 1921,24시간 이용가능,제한없음,,내부공사로 인한 임시 운영 중지,구좌읍 중산간동로 1921
제주전기자동차서비스,제주글램핑 무한자미향,4,AC완속,제주특별자치도,제주시,제주특별자치도 제주시 구좌읍 중산간동로 1921,24시간 이용가능,제한없음,,내부공사로 인한 임시 운영 중지,구좌읍 중산간동로 1921
제주전기자동차서비스,제주글램핑 무한자미향,5,AC완속,제주특별자치도,제주시,제주특별자치도 제주시 구좌읍 중산간동로 1921,24시간 이용가능,제한없음,,내부공사로 인한 임시 운영 중지,구좌읍 중산간동로 1921
제주전기자동차서비스,제주다온,1,AC완속,제주특별자치도,제주시,제주특별자치도 제주시 조천읍 북선로 322-15(선흘리 2816-1),24시간 이용가능,제한없음,,,조천읍 북선로 322-15(선흘리 2816-1)
제주전기자동차서비스,제주도 광역폐기물 소각시설,1,AC완속,제주특별자치도,서귀포시,제주특별자치도 서귀포시 산록남로1241번길 163(산8-1 제주도광역폐기물소각시설),24시간 이용가능,제한없음,,, 산록남로1241번길 163(산8-1 제주도광역폐기물소각시설)
제주전기자동차서비스,제주도 광역폐기물 소각시설,2,AC완속,제주특별자치도,서귀포시,제주특별자치도 서귀포시 산록남로1241번길 163(산8-1 제주도광역폐기물소각시설),24시간 이용가능,제한없음,,, 산록남로1241번길 163(산8-1 제주도광역폐기물소각시설)
