운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한
파워큐브,건영캐스빌아파트입주자대표회의,1,AC완속,경기도,의정부시,경기도 의정부시 용민로7번길 89(캐스빌 아파트),거주자외 출입제한
파워큐브,건영캐스빌아파트입주자대표회의,2,AC완속,경기도,의정부시,경기도 의정부시 용민로7번길 89(캐스빌 아파트),거주자외 출입제한
파워큐브,건영캐스빌아파트입주자대표회의,3,AC완속,경기도,의정부시,경기도 의정부시 용민로7번길 89(캐스빌 아파트),거주자외 출입제한
파워큐브,건영캐스빌아파트입주자대표회의,4,AC완속,경기도,의정부시,경기도 의정부시 용민로7번길 89(캐스빌 아파트),거주자외 출입제한
파워큐브,건영캐스빌아파트입주자대표회의,5,AC완속,경기도,의정부시,경기도 의정부시 용민로7번길 89(캐스빌 아파트),거주자외 출입제한
파워큐브,경기도친환경농산물유통센터,1,AC완속,경기도,광주시,경기도 광주시 곤지암읍 경충대로 731(680 친환경농산물유통센터),거주자 외 출입제한
파워큐브,경기도친환경농산물유통센터,2,AC완속,경기도,광주시,경기도 광주시 곤지암읍 경충대로 731(680 친환경농산물유통센터),거주자 외 출입제한
파워큐브,경기도친환경농산물유통센터,3,AC완속,경기도,광주시,경기도 광주시 곤지암읍 경충대로 731(680 친환경농산물유통센터),거주자 외 출입제한
파워큐브,경기도친환경농산물유통센터,4,AC완속,경기도,광주시,경기도 광주시 곤지암읍 경충대로 731(680 친환경농산물유통센터),거주자 외 출입제한
파워큐브,경기도친환경농산물유통센터,5,AC완속,경기도,광주시,경기도 광주시 곤지암읍 경충대로 731(680 친환경농산물유통센터),거주자 외 출입제한
파워큐브,경희대학교국제캠퍼스,1,AC완속,경기도,용인시,경기도 용인시 기흥구 덕영대로 1732(서천동 1),시설 상황에 따라 이용이 제한될 수 있음
파워큐브,경희대학교국제캠퍼스,2,AC완속,경기도,용인시,경기도 용인시 기흥구 덕영대로 1732(서천동 1),시설 상황에 따라 이용이 제한될 수 있음
파워큐브,경희대학교국제캠퍼스,3,AC완속,경기도,용인시,경기도 용인시 기흥구 덕영대로 1732(서천동 1),시설 상황에 따라 이용이 제한될 수 있음
파워큐브,경희대학교국제캠퍼스,4,AC완속,경기도,용인시,경기도 용인시 기흥구 덕영대로 1732(서천동 1),시설 상황에 따라 이용이 제한될 수 있음
파워큐브,경희대학교국제캠퍼스,5,AC완속,경기도,용인시,경기도 용인시 기흥구 덕영대로 1732(서천동 1),시설 상황에 따라 이용이 제한될 수 있음
파워큐브,계룡리슈빌스카이관리단,1,AC완속,경기도,수원시,경기도 수원시 영통구 중부대로 604,거주자외 출입제한
파워큐브,계룡리슈빌스카이관리단,2,AC완속,경기도,수원시,경기도 수원시 영통구 중부대로 604,거주자외 출입제한
파워큐브,계룡리슈빌스카이관리단,3,AC완속,경기도,수원시,경기도 수원시 영통구 중부대로 604,거주자외 출입제한
파워큐브,계룡리슈빌스카이관리단,4,AC완속,경기도,수원시,경기도 수원시 영통구 중부대로 604,거주자외 출입제한
파워큐브,계룡리슈빌스카이관리단,5,AC완속,경기도,수원시,경기도 수원시 영통구 중부대로 604,거주자외 출입제한
파워큐브,고등기술연구원 연구조합,1,AC완속,경기도,용인시,경기도 용인시 처인구 백암면 고안로51번길 175-28,거주자외 출입제한
파워큐브,고등기술연구원 연구조합,2,AC완속,경기도,용인시,경기도 용인시 처인구 백암면 고안로51번길 175-28,거주자외 출입제한
파워큐브,고등기술연구원 연구조합,3,AC완속,경기도,용인시,경기도 용인시 처인구 백암면 고안로51번길 175-28,거주자외 출입제한
파워큐브,고등기술연구원 연구조합,4,AC완속,경기도,용인시,경기도 용인시 처인구 백암면 고안로51번길 175-28,거주자외 출입제한
파워큐브,고등기술연구원 연구조합,5,AC완속,경기도,용인시,경기도 용인시 처인구 백암면 고안로51번길 175-28,거주자외 출입제한
파워큐브,고등기술연구원 연구조합,6,AC완속,경기도,용인시,경기도 용인시 처인구 백암면 고안로51번길 175-28,거주자외 출입제한
파워큐브,고산센타프라자,1,AC완속,경기도,의정부시,경기도 의정부시 서광로 135(690-1 센타프라자),거주자외 출입제한
파워큐브,고산센타프라자,2,AC완속,경기도,의정부시,경기도 의정부시 서광로 135(690-1 센타프라자),거주자외 출입제한
파워큐브,고양원흥동일스위트,1,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,2,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,3,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,4,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,5,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,6,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,7,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,8,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,9,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,10,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,11,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,12,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,13,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,14,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,15,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,16,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,17,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,18,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,19,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,20,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,21,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,22,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,23,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,24,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,25,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,26,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,27,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,28,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,29,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,30,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,31,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,32,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,33,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,34,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,35,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,36,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,37,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,38,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,39,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,40,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,41,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고양원흥동일스위트,42,AC완속,경기도,고양시,경기도 고양시 덕양구 도래울1로 80(원흥 동일스위트),거주자 외 출입제한
파워큐브,고창마을신영지웰 입주자대표회의-1,1,AC완속,경기도,김포시,경기도 김포시 김포한강2로 168,거주자외 출입제한
파워큐브,고창마을신영지웰 입주자대표회의-1,2,AC완속,경기도,김포시,경기도 김포시 김포한강2로 168,거주자외 출입제한
파워큐브,고창마을신영지웰 입주자대표회의-1,3,AC완속,경기도,김포시,경기도 김포시 김포한강2로 168,거주자외 출입제한
파워큐브,고창마을신영지웰 입주자대표회의-2,1,AC완속,경기도,김포시,경기도 김포시 김포한강2로 168,거주자외 출입제한
파워큐브,고창마을신영지웰 입주자대표회의-3,1,AC완속,경기도,김포시,경기도 김포시 김포한강2로 168,거주자외 출입제한
